interaction_id,customer_id,channel,interaction_type,interaction_date,duration,page_or_product,session_id
e2182f6a-7f17-4020-a09f-f8ad5e880a0e,936812a1-91af-4579-9f84-311a79cb3a9c,in-store kiosk,product_lookup,2024-08-06 17:19:00,25.0,Samsung Galaxy S22,936812a1-91af-4579-9f84-311a79cb3a9c_session_1
af1c3bc1-bd1b-470a-8e02-916c3c67e370,936812a1-91af-4579-9f84-311a79cb3a9c,mobile app,app_open,2024-08-10 17:26:00,1.0,category_smartphones,936812a1-91af-4579-9f84-311a79cb3a9c_session_2
36c36d5c-6885-45fd-954d-8176323573ba,936812a1-91af-4579-9f84-311a79cb3a9c,mobile app,wishlist_add,2024-08-12 16:31:00,4.0,iPad Pro,936812a1-91af-4579-9f84-311a79cb3a9c_session_3
e478e869-4d15-467c-a57d-2a40b7c7aa16,936812a1-91af-4579-9f84-311a79cb3a9c,mobile app,notification_click,2024-08-12 18:14:00,1.0,home,936812a1-91af-4579-9f84-311a79cb3a9c_session_4
980d0f99-850c-4e12-bee9-2c01b317c1f6,936812a1-91af-4579-9f84-311a79cb3a9c,web,search,2024-08-17 12:04:00,32.0,search_results,936812a1-91af-4579-9f84-311a79cb3a9c_session_5
f7629730-fd89-4b2a-a429-18160db67a18,936812a1-91af-4579-9f84-311a79cb3a9c,web,purchase,2024-08-18 08:21:00,210.0,support,936812a1-91af-4579-9f84-311a79cb3a9c_session_6
c7d53b02-b1f5-4dd9-b197-08e5d7ab108f,936812a1-91af-4579-9f84-311a79cb3a9c,web,add_to_cart,2024-08-21 12:35:00,9.0,iPhone 13,936812a1-91af-4579-9f84-311a79cb3a9c_session_7
88f046a9-8265-47d3-8924-603084c771c2,936812a1-91af-4579-9f84-311a79cb3a9c,web,add_to_cart,2024-08-26 10:25:00,3.0,Cookware Set,936812a1-91af-4579-9f84-311a79cb3a9c_session_8
058ad7d9-5e04-44ac-a7fd-f40528552af1,936812a1-91af-4579-9f84-311a79cb3a9c,web,search,2024-08-26 12:47:00,31.0,wishlist,936812a1-91af-4579-9f84-311a79cb3a9c_session_9
ae814f54-4585-4a7e-bc3c-ae878474aa2a,936812a1-91af-4579-9f84-311a79cb3a9c,in-store kiosk,product_view,2024-08-27 07:49:00,60.0,Refrigerator,936812a1-91af-4579-9f84-311a79cb3a9c_session_10
a0b25014-4897-46c4-ac0e-23d73400fa0b,936812a1-91af-4579-9f84-311a79cb3a9c,web,review,2024-08-28 11:18:00,193.0,search_results,936812a1-91af-4579-9f84-311a79cb3a9c_session_11
4c0b02f0-1179-44fe-9fb0-9a8e8761cba7,936812a1-91af-4579-9f84-311a79cb3a9c,mobile app,add_to_cart,2024-09-08 03:04:00,6.0,,936812a1-91af-4579-9f84-311a79cb3a9c_session_12
b61a753c-4ec3-4db4-83af-bd2bff08f8cc,936812a1-91af-4579-9f84-311a79cb3a9c,in-store kiosk,checkout,2024-09-17 14:07:00,201.0,category_audio,936812a1-91af-4579-9f84-311a79cb3a9c_session_13
79216d3d-98f5-4a14-afc3-7170d81b6aca,936812a1-91af-4579-9f84-311a79cb3a9c,in-store kiosk,checkout,2024-09-18 10:38:00,99.0,support,936812a1-91af-4579-9f84-311a79cb3a9c_session_14
2a0b25b0-f4ae-45bd-9a54-cc72ec803fec,936812a1-91af-4579-9f84-311a79cb3a9c,mobile app,purchase,2024-09-18 18:37:00,129.0,order_history,936812a1-91af-4579-9f84-311a79cb3a9c_session_15
fa44ca0b-da17-4662-84d3-969ffb994275,936812a1-91af-4579-9f84-311a79cb3a9c,web,checkout,2024-09-19 08:00:00,75.0,category_gaming,936812a1-91af-4579-9f84-311a79cb3a9c_session_16
7909d5b9-6c84-4a79-bd6f-01ad2858a7c3,936812a1-91af-4579-9f84-311a79cb3a9c,web,purchase,2024-09-29 11:51:00,217.0,checkout,936812a1-91af-4579-9f84-311a79cb3a9c_session_17
c750086a-49a5-4aa0-b733-e490882f606a,936812a1-91af-4579-9f84-311a79cb3a9c,in-store kiosk,product_view,2024-10-15 14:12:00,105.0,Area Rug,936812a1-91af-4579-9f84-311a79cb3a9c_session_18
1288e474-7eec-453b-b9a1-3d013b8e0377,936812a1-91af-4579-9f84-311a79cb3a9c,web,page_view,2024-10-30 06:00:00,113.0,home,936812a1-91af-4579-9f84-311a79cb3a9c_session_19
2245c67e-161b-41bc-80d7-631c4e6fdba7,936812a1-91af-4579-9f84-311a79cb3a9c,in-store kiosk,inventory_check,2024-11-02 07:34:00,16.0,Bose Headphones,936812a1-91af-4579-9f84-311a79cb3a9c_session_20
d89dfaa6-e5bb-41b6-8001-88f407693f8b,936812a1-91af-4579-9f84-311a79cb3a9c,in-store kiosk,product_lookup,2024-11-03 15:15:00,86.0,Nintendo Switch,936812a1-91af-4579-9f84-311a79cb3a9c_session_21
02c80e8d-7269-4839-a062-0ab7ef91fa67,936812a1-91af-4579-9f84-311a79cb3a9c,web,purchase,2024-11-13 09:02:00,202.0,about_us,936812a1-91af-4579-9f84-311a79cb3a9c_session_22
e59b1384-bb8e-4b76-9d1e-55b6e7835671,936812a1-91af-4579-9f84-311a79cb3a9c,in-store kiosk,product_view,2024-11-14 15:36:00,154.0,iPhone 13,936812a1-91af-4579-9f84-311a79cb3a9c_session_23
a205a228-8273-4092-9e5e-a5dbaaa1ff69,936812a1-91af-4579-9f84-311a79cb3a9c,web,add_to_cart,2024-11-15 11:48:00,10.0,iPad Pro,936812a1-91af-4579-9f84-311a79cb3a9c_session_24
acd4e38b-45bf-4575-a05d-78d562d31215,936812a1-91af-4579-9f84-311a79cb3a9c,web,search,2024-11-20 16:52:00,46.0,store_locator,936812a1-91af-4579-9f84-311a79cb3a9c_session_25
23c2d373-16c6-4ff5-899e-093ae97a939c,936812a1-91af-4579-9f84-311a79cb3a9c,mobile app,notification_click,2024-11-25 15:44:00,6.0,search_results,936812a1-91af-4579-9f84-311a79cb3a9c_session_26
2e00010e-b27f-4624-9eef-ad28cbfc9631,936812a1-91af-4579-9f84-311a79cb3a9c,web,search,2024-12-07 11:49:00,54.0,order_history,936812a1-91af-4579-9f84-311a79cb3a9c_session_27
dc1b88c1-0e80-407a-b5a8-d5cc79ecceda,936812a1-91af-4579-9f84-311a79cb3a9c,in-store kiosk,store_map_view,2024-12-19 05:22:00,54.0,category_laptops,936812a1-91af-4579-9f84-311a79cb3a9c_session_28
48f4e7e6-83d7-48ae-9dde-8499cd4e5a8b,936812a1-91af-4579-9f84-311a79cb3a9c,web,wishlist_add,2024-12-20 20:50:00,10.0,Cookware Set,936812a1-91af-4579-9f84-311a79cb3a9c_session_29
210c5e0b-0bda-4c62-b235-e4d7d3978d98,936812a1-91af-4579-9f84-311a79cb3a9c,web,page_view,2024-12-25 18:40:00,21.0,category_smart_home,936812a1-91af-4579-9f84-311a79cb3a9c_session_30
51db0696-a28b-4288-8c62-8a50a4dda96e,936812a1-91af-4579-9f84-311a79cb3a9c,in-store kiosk,,2025-01-09 14:04:00,59.0,blog,936812a1-91af-4579-9f84-311a79cb3a9c_session_31
9b37d821-84d2-4161-bc16-6ec655103d36,936812a1-91af-4579-9f84-311a79cb3a9c,mobile app,purchase,2025-01-17 09:40:00,63.0,search_results,936812a1-91af-4579-9f84-311a79cb3a9c_session_32
3553b6fe-75da-4f0b-8a00-d5451603dee7,936812a1-91af-4579-9f84-311a79cb3a9c,in-store kiosk,inventory_check,2025-01-25 07:56:00,60.0,Cookware Set,936812a1-91af-4579-9f84-311a79cb3a9c_session_33
64108a52-8717-455b-9c2d-080eddb59d2b,936812a1-91af-4579-9f84-311a79cb3a9c,web,add_to_cart,2025-01-30 16:50:00,5.0,Refrigerator,936812a1-91af-4579-9f84-311a79cb3a9c_session_34
b32fffb0-876c-493a-a468-3f69402daf48,936812a1-91af-4579-9f84-311a79cb3a9c,web,product_view,2025-02-02 10:43:00,102.0,Coffee Maker,936812a1-91af-4579-9f84-311a79cb3a9c_session_35
98e89c30-e8bb-414a-ada6-43d5c462690c,936812a1-91af-4579-9f84-311a79cb3a9c,web,checkout,2025-02-07 20:36:00,193.0,order_history,936812a1-91af-4579-9f84-311a79cb3a9c_session_36
09e1a3ba-5370-4ad8-8630-a86225c1545c,936812a1-91af-4579-9f84-311a79cb3a9c,,wishlist_add,2025-02-10 23:42:00,7.0,MacBook Pro,936812a1-91af-4579-9f84-311a79cb3a9c_session_37
27224cf8-b631-4252-82d4-a172fbe0dbaf,936812a1-91af-4579-9f84-311a79cb3a9c,in-store kiosk,session_start,2025-02-23 23:03:00,7.0,category_smart_home,936812a1-91af-4579-9f84-311a79cb3a9c_session_38
af9c56fa-0216-476c-82c4-f52211006914,9374d885-6fbf-4237-8a97-7b1348efff8b,web,product_view,2024-06-09 12:55:00,77.0,Bose Headphones,9374d885-6fbf-4237-8a97-7b1348efff8b_session_0
53dd10f4-3916-4738-84b4-32cb56554f6e,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,checkout,2024-06-24 15:06:00,183.0,,9374d885-6fbf-4237-8a97-7b1348efff8b_session_1
e9f795dc-a106-46b6-9b02-6bc3944a3c25,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,app_open,2024-07-16 13:49:00,1.0,category_tvs,9374d885-6fbf-4237-8a97-7b1348efff8b_session_2
23613722-02e3-40bf-8c37-e3af98db4ae7,9374d885-6fbf-4237-8a97-7b1348efff8b,web,search,2024-07-16 18:16:00,10.0,account,9374d885-6fbf-4237-8a97-7b1348efff8b_session_3
48e3c073-b045-4c63-ae85-7a37f05c665f,9374d885-6fbf-4237-8a97-7b1348efff8b,web,product_view,2024-07-17 11:13:00,132.0,Dining Table,9374d885-6fbf-4237-8a97-7b1348efff8b_session_4
50c64b14-672c-44e4-ab02-034610524779,9374d885-6fbf-4237-8a97-7b1348efff8b,web,wishlist_add,2024-07-22 15:53:00,1.0,Samsung Galaxy S22,9374d885-6fbf-4237-8a97-7b1348efff8b_session_5
8783ff81-d75a-417d-b2af-ac189135f29c,9374d885-6fbf-4237-8a97-7b1348efff8b,web,add_to_cart,2024-07-25 06:37:00,5.0,iPhone 13,9374d885-6fbf-4237-8a97-7b1348efff8b_session_6
a2db941b-64e2-4b3b-8125-154e896ef56c,9374d885-6fbf-4237-8a97-7b1348efff8b,web,purchase,2024-07-25 13:52:00,277.0,category_smartphones,9374d885-6fbf-4237-8a97-7b1348efff8b_session_7
ad69816c-b735-46b7-b0f2-b94d16ca6909,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,wishlist_add,2024-07-27 17:17:00,1.0,Samsung Galaxy S22,9374d885-6fbf-4237-8a97-7b1348efff8b_session_8
4ff11ec7-12c3-4bd2-b3aa-cc31d9b8a06e,9374d885-6fbf-4237-8a97-7b1348efff8b,web,checkout,2024-08-05 05:35:00,208.0,order_history,9374d885-6fbf-4237-8a97-7b1348efff8b_session_9
c659e74d-e1f5-4bcd-baf8-0716f6c045d9,9374d885-6fbf-4237-8a97-7b1348efff8b,web,add_to_cart,2024-08-05 19:46:00,8.0,Refrigerator,9374d885-6fbf-4237-8a97-7b1348efff8b_session_10
209a97ea-76f0-4cd2-8b3a-b39964a7331c,9374d885-6fbf-4237-8a97-7b1348efff8b,web,page_view,2024-08-11 10:09:00,41.0,category_smartphones,9374d885-6fbf-4237-8a97-7b1348efff8b_session_11
2740069b-964a-4494-98bd-56959009cfeb,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,,2024-08-14 15:49:00,6.0,category_tvs,9374d885-6fbf-4237-8a97-7b1348efff8b_session_12
a6acf319-5dd8-46c2-b0a1-8640a3d0a442,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,notification_click,2024-08-29 09:43:00,8.0,,9374d885-6fbf-4237-8a97-7b1348efff8b_session_13
1560c7f4-1f82-478f-bac1-21a02be3fe10,9374d885-6fbf-4237-8a97-7b1348efff8b,web,search,2024-08-31 11:10:00,19.0,search_results,9374d885-6fbf-4237-8a97-7b1348efff8b_session_14
45aab0cb-5564-4c8d-8368-d478b246b6c1,9374d885-6fbf-4237-8a97-7b1348efff8b,web,product_view,2024-09-01 06:23:00,109.0,Dining Table,9374d885-6fbf-4237-8a97-7b1348efff8b_session_15
5ae83707-d59d-4010-9209-d5db2531c843,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,product_view,2024-09-03 11:33:00,135.0,Cookware Set,9374d885-6fbf-4237-8a97-7b1348efff8b_session_16
529c1107-43e6-4674-babb-8679df7ba473,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,notification_click,2024-09-05 07:32:00,9.0,category_audio,9374d885-6fbf-4237-8a97-7b1348efff8b_session_17
29542369-8e93-4873-bbe5-1a8b062b02d6,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,purchase,2024-09-06 11:43:00,264.0,wishlist,9374d885-6fbf-4237-8a97-7b1348efff8b_session_18
6ac55211-8e6e-44f8-949c-59090c45dbaa,9374d885-6fbf-4237-8a97-7b1348efff8b,web,page_view,2024-09-14 15:38:00,75.0,home,9374d885-6fbf-4237-8a97-7b1348efff8b_session_19
6b02a2aa-bb63-4891-88b8-70ad3aaa3cd2,9374d885-6fbf-4237-8a97-7b1348efff8b,web,search,2024-09-17 20:27:00,14.0,category_smart_home,9374d885-6fbf-4237-8a97-7b1348efff8b_session_20
423e2ff4-b3d1-41bc-b4d3-089ece5d731c,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,product_view,2024-09-21 11:18:00,18.0,Amazon Echo,9374d885-6fbf-4237-8a97-7b1348efff8b_session_21
683f2b09-79e8-4830-b4cb-c7c83833fcc4,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,app_open,2024-09-21 16:18:00,2.0,category_smart_home,9374d885-6fbf-4237-8a97-7b1348efff8b_session_22
d0ca1b29-9cb0-4cc8-8285-5389fdb0c317,9374d885-6fbf-4237-8a97-7b1348efff8b,web,product_view,2024-09-22 12:37:00,96.0,Coffee Maker,9374d885-6fbf-4237-8a97-7b1348efff8b_session_23
833bba47-77b1-488f-bef9-642e0dd3fe5b,9374d885-6fbf-4237-8a97-7b1348efff8b,web,review,2024-09-25 16:37:00,127.0,support,9374d885-6fbf-4237-8a97-7b1348efff8b_session_24
e622f1a2-83ce-4c18-8d4c-7043945f4037,9374d885-6fbf-4237-8a97-7b1348efff8b,web,page_view,2024-09-28 00:01:00,16.0,support,9374d885-6fbf-4237-8a97-7b1348efff8b_session_25
a40a0b5a-ea0c-45bc-be93-91e96e89bf52,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,search,2024-10-04 15:40:00,24.0,category_furniture,9374d885-6fbf-4237-8a97-7b1348efff8b_session_26
5f44b860-fc2e-4c7f-a760-109d72d5815c,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,checkout,2024-10-11 10:21:00,132.0,wishlist,9374d885-6fbf-4237-8a97-7b1348efff8b_session_27
865daa4e-adfe-4cec-ad01-9ddd016b6370,9374d885-6fbf-4237-8a97-7b1348efff8b,web,wishlist_add,2024-10-16 12:03:00,10.0,Bose Headphones,9374d885-6fbf-4237-8a97-7b1348efff8b_session_28
91cd3efc-8ea4-499f-b8e8-dc19c53d50ad,9374d885-6fbf-4237-8a97-7b1348efff8b,web,add_to_cart,2024-10-19 12:58:00,5.0,,9374d885-6fbf-4237-8a97-7b1348efff8b_session_29
36323074-ee07-4c13-ba84-56c5cf665839,9374d885-6fbf-4237-8a97-7b1348efff8b,web,search,2024-10-21 19:56:00,60.0,category_smart_home,9374d885-6fbf-4237-8a97-7b1348efff8b_session_30
7c8a7988-9ff9-443b-803e-d46c7f957844,9374d885-6fbf-4237-8a97-7b1348efff8b,web,review,2024-10-23 11:46:00,110.0,category_tvs,9374d885-6fbf-4237-8a97-7b1348efff8b_session_31
8fa48846-7714-4ab9-bcea-e3cda2091bbe,9374d885-6fbf-4237-8a97-7b1348efff8b,web,product_view,2024-10-29 09:01:00,48.0,Dining Table,9374d885-6fbf-4237-8a97-7b1348efff8b_session_32
b34b19cc-2537-4d78-b8db-eb22858df7d4,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,app_open,2024-10-29 19:46:00,5.0,category_smart_home,9374d885-6fbf-4237-8a97-7b1348efff8b_session_33
9ba83ed9-5ead-465b-96e7-6b6171a0634b,9374d885-6fbf-4237-8a97-7b1348efff8b,web,checkout,2024-11-02 13:42:00,73.0,category_smartphones,9374d885-6fbf-4237-8a97-7b1348efff8b_session_34
34aeb017-06be-4dde-bad0-908187c8b946,9374d885-6fbf-4237-8a97-7b1348efff8b,web,product_view,2024-11-17 02:06:00,154.0,Samsung Galaxy S22,9374d885-6fbf-4237-8a97-7b1348efff8b_session_35
e8ffb18b-eed0-4bee-ac62-6cbced54e3a7,9374d885-6fbf-4237-8a97-7b1348efff8b,web,,2024-11-17 03:08:00,69.0,category_smartphones,9374d885-6fbf-4237-8a97-7b1348efff8b_session_36
33a4b4c4-4d70-4681-8d5a-e5c13cf01f8b,9374d885-6fbf-4237-8a97-7b1348efff8b,web,add_to_cart,2024-11-18 20:17:00,7.0,Dining Table,9374d885-6fbf-4237-8a97-7b1348efff8b_session_37
b5dc5bff-1f86-4b81-85ab-6aea5c2adea9,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,wishlist_add,2024-11-19 14:55:00,3.0,Cookware Set,9374d885-6fbf-4237-8a97-7b1348efff8b_session_38
e0a05919-7d32-4f36-bdbd-e6e229a02535,9374d885-6fbf-4237-8a97-7b1348efff8b,web,review,2024-11-27 18:47:00,168.0,blog,9374d885-6fbf-4237-8a97-7b1348efff8b_session_39
1e6b403b-3ea2-4d19-8a46-e2e10dab493c,9374d885-6fbf-4237-8a97-7b1348efff8b,web,purchase,2024-12-08 08:40:00,114.0,category_laptops,9374d885-6fbf-4237-8a97-7b1348efff8b_session_40
b487508a-2b9d-4740-bb15-b52c2bbfc610,9374d885-6fbf-4237-8a97-7b1348efff8b,web,product_view,2024-12-23 13:57:00,176.0,Area Rug,9374d885-6fbf-4237-8a97-7b1348efff8b_session_41
e953a171-01b3-4aa3-a824-2ce4b3b95916,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,checkout,2024-12-31 08:23:00,292.0,support,9374d885-6fbf-4237-8a97-7b1348efff8b_session_42
e67d7eb8-483e-4747-85e3-e508a0f42867,9374d885-6fbf-4237-8a97-7b1348efff8b,web,purchase,2025-01-01 12:38:00,130.0,order_history,9374d885-6fbf-4237-8a97-7b1348efff8b_session_43
89f18cea-851c-4029-83e7-bb3430391f01,9374d885-6fbf-4237-8a97-7b1348efff8b,web,purchase,2025-01-10 14:00:00,175.0,wishlist,9374d885-6fbf-4237-8a97-7b1348efff8b_session_44
b7e76708-16b5-4e7e-b280-0757c6452ac8,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,app_open,2025-01-11 04:11:00,2.0,search_results,9374d885-6fbf-4237-8a97-7b1348efff8b_session_45
c095984f-183b-409e-9613-2b4b2b6faa04,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,search,2025-01-15 15:09:00,6.0,order_history,9374d885-6fbf-4237-8a97-7b1348efff8b_session_46
da0b4b3c-96b1-43d9-b2ea-710aaeef7816,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,wishlist_add,2025-01-16 12:34:00,2.0,iPad Pro,9374d885-6fbf-4237-8a97-7b1348efff8b_session_47
66d2c3d3-e71e-4c9a-8c0f-bc4bbd10a853,9374d885-6fbf-4237-8a97-7b1348efff8b,web,review,2025-01-25 22:13:00,119.0,wishlist,9374d885-6fbf-4237-8a97-7b1348efff8b_session_48
0b9f4fe7-0cf6-4f29-bd3c-afb44b54498c,9374d885-6fbf-4237-8a97-7b1348efff8b,web,search,2025-01-27 05:44:00,35.0,account,9374d885-6fbf-4237-8a97-7b1348efff8b_session_49
2fd7b6f5-7ff4-4a4d-bde6-186607b5e910,9374d885-6fbf-4237-8a97-7b1348efff8b,web,search,2025-01-27 15:23:00,29.0,category_furniture,9374d885-6fbf-4237-8a97-7b1348efff8b_session_50
9b65b34c-c56f-46f6-8fda-d40313ef15d2,9374d885-6fbf-4237-8a97-7b1348efff8b,web,product_view,2025-01-28 09:38:00,127.0,Sony Bravia TV,9374d885-6fbf-4237-8a97-7b1348efff8b_session_51
af90a7b6-31f3-4f53-b0cf-cb88c5c63de3,9374d885-6fbf-4237-8a97-7b1348efff8b,mobile app,purchase,2025-02-11 12:18:00,222.0,home,9374d885-6fbf-4237-8a97-7b1348efff8b_session_52
dba2d3ff-277d-46f3-bee5-d973c199a898,9374d885-6fbf-4237-8a97-7b1348efff8b,web,page_view,2025-02-22 18:43:00,38.0,checkout,9374d885-6fbf-4237-8a97-7b1348efff8b_session_53
41f88b28-3fd8-4320-ba4f-7d34e1bf3b64,93794a29-f14a-40a2-915b-6cf4b8bb94d4,web,purchase,2024-06-02 15:55:00,130.0,,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_0
8b67d33b-cc6e-45e5-87cb-b737358aa26b,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,product_lookup,2024-06-18 09:12:00,119.0,Dell XPS 15,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_1
0e79c498-ef30-4c90-af1a-0fe272328398,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,product_lookup,2024-07-04 08:05:00,32.0,Dell XPS 15,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_2
72f9fc5b-117d-4ef4-9de7-9b8d704e7fc6,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,checkout,2024-07-04 15:33:00,129.0,support,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_3
1ef65595-8f87-448b-8893-99b6ccd22a84,93794a29-f14a-40a2-915b-6cf4b8bb94d4,web,search,2024-07-21 14:40:00,35.0,category_smart_home,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_4
05a1ea44-f728-454f-8b95-f5538bcf35a9,93794a29-f14a-40a2-915b-6cf4b8bb94d4,web,page_view,2024-08-01 15:39:00,73.0,category_kitchen,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_5
0649d882-6b1e-4b5b-907d-424287f1db15,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,inventory_check,2024-08-14 18:38:00,47.0,Amazon Echo,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_6
7482e6cd-a614-40df-8eb1-20c9d51ee87f,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,store_map_view,2024-08-18 11:41:00,10.0,category_smart_home,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_7
e6d2a730-19b3-44c8-a17e-1e4164409f69,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,product_view,2024-08-19 09:37:00,22.0,Amazon Echo,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_8
eae21e89-cedb-4d13-99d2-9898d7c46e90,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,store_map_view,2024-08-24 20:03:00,15.0,category_kitchen,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_9
3fdb67f9-20e4-4705-b58b-8a3c3d3d260c,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,product_view,2024-09-11 13:54:00,98.0,Refrigerator,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_10
dc71e77e-2d95-4a5a-a57d-cb8935b6a95d,93794a29-f14a-40a2-915b-6cf4b8bb94d4,web,wishlist_add,2024-10-18 10:00:00,7.0,Bose Headphones,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_11
4ca62d9a-7047-4170-9f19-ab33ab1a8317,93794a29-f14a-40a2-915b-6cf4b8bb94d4,web,checkout,2024-10-19 13:07:00,230.0,blog,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_12
93d99fe8-6493-4eaa-aadd-850595c9ba91,93794a29-f14a-40a2-915b-6cf4b8bb94d4,,product_view,2024-10-21 20:52:00,172.0,Refrigerator,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_13
7ef6a427-7433-4ff7-b97b-2f7eb2c616c4,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,session_start,2024-11-02 23:32:00,9.0,store_locator,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_14
ed06eaac-5459-43ca-ab13-5db1d4762897,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,inventory_check,2024-11-22 13:48:00,20.0,Refrigerator,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_15
6fb8e8c3-5c24-4fd9-bd27-0b0bb0dd48df,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,checkout,2024-11-24 08:19:00,163.0,search_results,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_16
fdc2ac4a-cda7-4db6-9bfa-b075d332e011,93794a29-f14a-40a2-915b-6cf4b8bb94d4,web,checkout,2024-11-27 12:22:00,205.0,category_gaming,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_17
7a99173e-db7f-458f-8454-b01ee5a45591,93794a29-f14a-40a2-915b-6cf4b8bb94d4,mobile app,checkout,2024-12-07 20:27:00,91.0,store_locator,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_18
348f422b-f72e-4505-804e-b1030626cbe6,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,session_start,2024-12-08 13:25:00,9.0,,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_19
01a31db9-b5aa-46e8-bc7b-f69a04b7a48c,93794a29-f14a-40a2-915b-6cf4b8bb94d4,,product_view,2024-12-11 23:55:00,,Dining Table,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_20
96692189-6608-4caf-a4b7-524a7085f242,93794a29-f14a-40a2-915b-6cf4b8bb94d4,web,add_to_cart,2024-12-14 23:44:00,9.0,Coffee Maker,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_21
9d222532-e8fb-436c-b62c-f50e7fa53b9f,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,checkout,2025-01-19 08:29:00,101.0,category_tvs,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_22
a249c879-d0cb-4ea8-a1f6-a6f2be6b8dac,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,inventory_check,2025-01-19 15:46:00,13.0,Amazon Echo,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_23
3e55425a-ec92-40ee-945d-b861f6498b80,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,inventory_check,2025-01-28 13:46:00,15.0,Sony Bravia TV,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_24
f9cc020e-ca8c-4a49-9a83-959aa40e67b2,93794a29-f14a-40a2-915b-6cf4b8bb94d4,in-store kiosk,checkout,2025-02-22 10:21:00,238.0,support,93794a29-f14a-40a2-915b-6cf4b8bb94d4_session_25
53f7681d-5b29-4efc-a71f-144beda0af9e,937a67bc-5fae-48ca-919c-ec0f5e04a86f,web,checkout,2020-06-28 20:18:00,198.0,category_audio,937a67bc-5fae-48ca-919c-ec0f5e04a86f_session_0
15099684-821b-4c31-991c-65e95be229a3,937a67bc-5fae-48ca-919c-ec0f5e04a86f,web,wishlist_add,2020-12-31 16:30:00,4.0,Amazon Echo,937a67bc-5fae-48ca-919c-ec0f5e04a86f_session_1
7ba9a6ed-1554-49e7-a417-c13d54bcd8e0,937a67bc-5fae-48ca-919c-ec0f5e04a86f,web,checkout,2023-01-28 15:52:00,216.0,checkout,937a67bc-5fae-48ca-919c-ec0f5e04a86f_session_2
